,University,2014 Authors Mean,2014 Authors Log Mean,2014 Authors Std,2014 Authors log Std,2015 Authors Mean,2015 Authors Log Mean,2015 Authors Std,2015 Authors log Std,2016 Authors Mean,2016 Authors Log Mean,2016 Authors Std,2016 Authors log Std,2017 Authors Mean,2017 Authors Log Mean,2017 Authors Std,2017 Authors log Std,2018 Authors Mean,2018 Authors Log Mean,2018 Authors Std,2018 Authors log Std,Authors Mean Change,Authors Mean Acc,Authors Std Change,Authors Std Acc
65,University of Washington,92.6,92.14989961493394,9.256889326334196,1.1030382162677503,119.25625,119.14782435775355,5.118894991841502,1.0434317561633095,125.58125,125.49429191973486,4.736126944825283,1.0376750944842228,93.53125,93.49847109136006,2.6265992152401174,1.0260735633155933,115.75625,115.7419270234622,1.8294359615739533,1.0158195197277953,5.7890625,-1.4770833333333353,-1.8568633411900606,1.11361036027551
66,Osaka University,84.94375,84.92936828934849,1.601744654275453,1.0183490938549635,114.175,114.16972096234022,1.1377060252982698,1.009492221660976,124.30625,124.28585083262735,2.2748540475160124,1.0181901767200432,92.33125,92.32712647550633,0.8854509797272814,1.0094269508605052,113.175,113.17333980937276,0.617960354715415,1.0054094177888397,7.057812500000001,-2.7958333333333343,-0.2459460748900095,0.06551600132177215
67,Zhejiang University,24.81875,23.516990317912462,10.675832447050693,1.3428264272880004,35.21875,34.899276772147005,6.239663327255727,1.126080381622689,26.46875,25.557710148078538,9.317940944087379,1.2633468322751116,33.23125,32.64823987635111,8.379455438004353,1.178970669207449,37.38993710691824,37.066938182054685,6.098676987866579,1.1260515922208174,3.1427967767295595,-2.080437631027254,-1.1442888647960285,0.7184635565523975
68,Georgia Institute of Technology,17.9625,16.629156116908927,9.342702700503747,1.423820355788688,18.1875,17.085661092604308,9.533616509488935,1.3543610050406631,28.4375,27.97180036584511,7.7416790007077925,1.1630653445025,31.53125,31.124899130733365,7.122957492327187,1.1474222024187979,18.6625,16.558398971932775,14.367884108316014,1.5071102250146722,0.1750000000000007,-4.364583333333333,1.2562953519530669,2.3513376023345463
69,University of Glasgow,92.85625,92.40570123883522,9.994277659616024,1.0994605057226543,120.08125,119.85326597952974,8.01480807240572,1.0611918802782077,129.25,129.0828700904706,7.084313657652377,1.050278474773278,95.525,95.08780837909656,10.596550146156082,1.0932130253567154,117.3,117.08549319001423,7.8627285340395705,1.0592134102140143,6.110937499999999,-1.8166666666666675,-0.5328872813941135,-0.2514506749687353
70,University of Illinois at Urbana-Champaign,1661.4715447154472,304.79373887389596,2286.0976596271867,11.09631163432621,118.93125,118.8318013998949,4.888918432281311,1.041643504355523,126.49375,126.44180948864258,3.6434819798511406,1.0290021515718566,93.4625,93.41775918102184,3.010165070224557,1.0308225908498108,116.40625,116.37886706556792,2.552687003433833,1.0218097369415933,-386.2663236788618,521.828014905149,-570.8862431559382,760.2504210427049
71,National Taiwan University (NTU),77.0375,76.98162796256513,3.1182677482858945,1.0376547136299523,81.61875,81.56781266905512,3.0880250059706498,1.0347454170000723,103.675,103.63152637721734,3.183060634043914,1.0285325403754901,123.275,123.26115645501395,1.9168659316707706,1.0148239294234125,144.8625,144.81227583448498,4.013239807188226,1.026012823620855,16.956250000000004,5.668749999999998,0.22374301472558294,0.7088722059442333
72,Universidad de Buenos Aires (UBA),83.54375,83.52710968473272,1.7169991081826457,1.0198655598822406,113.28125,113.27506359521333,1.2050512177911776,1.010412980210208,123.35625,123.34543060670865,1.6708787919834331,1.0131833406551531,92.6625,92.62199877367343,2.872036516132752,1.0293036899473056,113.1125,113.11119497695019,0.5475799028452375,1.0047965180074019,7.392187499999999,-3.0958333333333314,-0.29235480133435204,-0.6041695742986822
73,Durham University,90.1,89.81061431542146,7.357988855658866,1.0827241047580627,118.4875,118.39029677368839,4.836046293202748,1.041188692774896,126.15,126.10783053573401,3.275286247032464,1.026141965372445,10069.0,10069.000000000007,0.0,1.0,115.65625,115.64154832258714,1.8474539067321816,1.0160584597606512,6.389062499999909,-3327.2437499999996,-1.3776337372316712,1.4564654897294333
74,Sorbonne Universite,92.78125,92.17725542082924,11.255927258005002,1.117765363985443,121.3625,121.15275381583257,7.708345720710773,1.0583856212215113,129.9125,129.71739792318155,7.563388377572592,1.05472135204712,98.05625,97.62209046303256,10.538765864061101,1.0924190711326647,69.59375,69.35412614744016,6.255294632349463,1.0832332134925409,-5.796875,-19.014583333333334,-1.2501581564138848,-0.24529656480580334
75,The University of Sheffield,84.45,84.43949278886616,1.3729530217745938,1.0156641284595358,114.1375,114.13498266041191,0.7704503553117487,1.0066098529532903,123.09375,123.0694069314477,2.5539109102511777,1.0196753118622586,92.54088050314465,92.51268093585765,2.469288437634666,1.024047339651451,113.41875,113.41166591995638,1.2916649865580454,1.0111345817020234,7.2421875,-2.9365435010482153,-0.02032200880413715,-0.1917069282045918
76,Tohoku University,25.41875,24.592392322719782,7.601374772861828,1.2710701180313626,24.10625,23.640077150960842,5.3904972810956835,1.205189971751979,26.09375,25.53149884224042,6.143896234271865,1.2184756310765579,21.78125,21.001259174349087,6.775573661137483,1.2871064627554447,27.375,27.107613479322474,4.280405938693198,1.1426348796480363,0.4890625000000002,2.3020833333333335,-0.8302422085421575,-0.09476341022604699
77,University of Zurich,79.61875,78.91638854736117,12.760227209477891,1.1289680677378058,84.71875,84.20024647175775,10.899066402105275,1.1083554358918735,107.74375,107.35655671724233,10.025122739273577,1.0844655949491708,125.58125,125.25158644538256,10.301985169737964,1.070593280487974,147.84375,147.60930953202407,9.03503380942761,1.0556012670401476,17.05625,5.720833333333336,-0.9312983500125704,0.19806981568742069
78,University of Birmingham,86.7875,86.38470519535882,9.875087024933002,1.093004985141901,116.975,116.70044539838828,9.037387620324782,1.0667648938475087,126.6625,126.35251298039607,9.70752768474032,1.0692314077518381,96.34375,95.72641403416714,12.68022420690975,1.111140260484476,115.89308176100629,115.54530504266214,10.03928835269391,1.076144235532989,7.276395440251573,-3.5460560796645715,0.041050331940227114,-0.6010788165358735
79,University of Copenhagen,84.45625,84.44098075123881,1.661501109689663,1.0188752323941208,114.8625,114.81567584406791,3.4305384052652754,1.0283202404476177,124.39375,124.30307130352229,5.081949521345131,1.0376230095477739,92.825,92.75932125105093,3.7873968632822126,1.0368036392941846,113.7625,113.7132875397836,3.585539534017168,1.0288335073718395,7.326562500000001,-3.15625,0.48100960608187626,-0.6569648749468856
80,KU Leuven,24.14375,23.169265516162007,7.782068230072267,1.3132543355035486,24.11875,23.25347740058899,7.274417395056463,1.2936011939716174,25.10625,24.253810241017344,8.035543599377714,1.2747599935584149,21.81875,20.914343516306822,7.045274901485393,1.3203021940971176,23.40625,22.529728675053683,7.409703836018009,1.2979482635423776,-0.18437500000000018,0.5375000000000002,-0.09309109851356445,0.29069325651614
81,University of Nottingham,20.18125,20.068270909243285,2.407986386485605,1.1053773279404269,13.7875,13.29003701570504,4.37090880138216,1.290235326299971,30.54375,30.40850047428961,3.0635903671183002,1.0962273880444537,14.55,13.721122579065803,6.2407932188144155,1.3678654622987765,15.2875,14.351956835355551,6.598662269733162,1.3853489143503595,-1.2234374999999993,2.3770833333333314,1.0476689708118894,-0.5350177879926027
82,Pohang University of Science And Technology (POSTECH),12.275,11.402060433167717,5.299705180479389,1.4448864505005226,12.5625,11.65998244466481,5.476868973236442,1.4443259480767687,11.9375,11.239837562093303,4.784986285246803,1.3851107167618704,11.025,10.11358403949059,5.731437428778242,1.463096888610156,11.89375,10.993637426156592,5.768011870436811,1.444619951907161,-0.09531249999999991,0.19375000000000023,0.1170766724893555,-0.04686311703282797
83,"University of North Carolina, Chapel Hill",17.39375,16.46375552685201,7.862169607525653,1.3493050727480052,17.20625,16.539234065867237,7.022372173097913,1.2772547427323981,18.465408805031448,17.445653642554674,9.175973462462814,1.3464119932886696,18.575,17.595903284812003,8.337827954569475,1.3424830965693684,19.31875,18.41262732963302,7.8464736307146215,1.3223658970840708,0.4812500000000002,0.3104166666666674,-0.003923994202757797,0.11614770352429549
84,The University of Auckland,76.0,75.99999999999946,0.0,1.000000000000007,80.0,80.00000000000097,0.0,1.0000000000000124,102.0375,102.03714385062561,0.27128168017763227,1.0026373572023028,120.05625,120.05602999559879,0.23040385738958277,1.001913905363541,143.0,143.00000000000136,0.0,1.0000000000000098,16.75,6.314583333333331,0.0,-0.07680128579652758
85,Korea University,86.70625,86.29979234919395,8.542977287661481,1.1009417202688159,87.125,86.9486194100244,5.634436529059494,1.065217572061397,111.6375,111.5514455355956,4.464425354958914,1.0397000272410695,122.8625,122.82891862212026,2.929350397272413,1.0234282442553824,147.80625,147.75535217058484,3.9898259282204203,1.0262217310225155,15.275000000000002,8.175000000000002,-1.138287839860265,1.323005429849998
86,Rice University,83.625,83.1169816429403,9.441762282540267,1.1152891277964625,85.54375,85.36567392676312,5.598936143366885,1.0662067853165982,106.28125,106.19637938281959,4.285399449001225,1.0405983776397658,123.38125,123.3744944521164,1.312782707648138,1.0104326965870194,145.89375,145.87441392742113,2.412459520385783,1.0162895603562834,15.567187500000003,6.864583333333338,-1.7573256905386212,1.6475009839703425
87,Universiti Malaya (UM),54.6,54.03750467099271,8.784361103688722,1.145786912355533,108.56875,107.54451614121196,17.392750600106385,1.1361143078060278,127.29375,125.66461033927774,23.692719576644148,1.1606954095129842,123.46875,122.62397689276189,16.697650237009398,1.1152423747398656,147.85,147.26213381606362,14.546133506880764,1.0887643447601758,23.312499999999996,-9.862499999999999,1.4404431007980105,-3.5866354088487657
88,The Ohio State University,101.51875,100.6154523597899,15.423185417983522,1.133737674189456,126.40625,125.53222552536121,16.68093855085798,1.1179086343001587,137.18125,135.73170494437645,22.736774143169523,1.1465558815278747,130.14375,129.1416464145424,18.440731708299978,1.1236627194776132,155.475,153.8264440797063,26.015127810564408,1.1461973855263599,13.4890625,0.14791666666666003,2.6479855981452216,2.1055476564633238
89,Lomonosov Moscow State University,106.1625,104.90799916887174,17.911200231977762,1.158959564961565,126.15625,125.12489842173008,17.891529726032374,1.1296753871170935,138.24375,136.73331608223106,22.92726184997899,1.150604985718536,131.1125,129.80143749387793,20.81285284986178,1.1434726127326837,156.96875,155.25024545398642,26.312169683199823,1.149923440944836,12.701562500000001,1.954166666666661,2.100242362805515,1.8396624464278102
90,The University of Western Australia,16.8375,16.36777829576235,4.804799033258318,1.2449423649603084,15.78125,15.115242483457285,5.407947710314884,1.317057669548286,28.78125,28.607004321184082,4.0768736106850305,1.1026346487149838,32.39375,32.35327435767911,1.7574728838590965,1.0491865787028796,16.2875,15.657894801578898,5.3296194751595545,1.3004417051839952,-0.1374999999999993,-5.016666666666666,0.13120511047530914,0.9896659714146305
91,Lunds University,84.08125,84.04185344750056,2.659821128854337,1.030579136297654,114.93125,114.88705812413166,3.322502586530223,1.027543011414436,125.0375,124.9365671285084,5.318467236902012,1.0398572972416824,92.16875,92.09673029860512,3.9102779233067104,1.038940230475826,114.38125,114.31413075658953,4.136532175325132,1.033927082460362,7.574999999999999,-2.879166666666672,0.3691777616176988,-0.14547573521915483
92,Boston University,89.80625,88.49453739369324,18.12129164649971,1.1712572532089547,118.95,117.9914991268904,17.44770758581201,1.1257277672747867,130.575,128.99507953630587,23.6084068712822,1.1559397315870925,125.76875,124.79158298083068,18.263769420289396,1.12280744301895,151.6375,150.05324995499927,25.54052845479122,1.1438557282908532,15.457812499999996,-1.0916666666666686,1.854809202072878,2.6501143650631747
93,University of Leeds,12.24375,11.341641411685313,6.627355123840899,1.4055938227584182,13.54375,11.822812673932749,11.008432492298814,1.5450029273433539,13.05625,12.22886737969576,5.886687178498611,1.3862020346836554,17.28301886792453,16.955710593799832,4.19213410695714,1.192541871166484,12.825,12.024411693892823,5.436623492573308,1.3971716143123436,0.14531249999999973,-1.9193396226415096,-0.29768290781689766,-1.0455293276139157
94,Pennsylvania State University,89.09375,88.8215301211958,7.099997249119186,1.0805785847430682,118.25625,118.15389250576496,4.961409672411664,1.042315825455183,125.975,125.9311096788266,3.340939239196072,1.0266885153475969,93.3125,93.30313643743744,1.3237612133613827,1.0142579068194835,122.1875,121.46207811121008,14.121432071500397,1.1118267689481078,8.2734375,-0.09583333333333144,1.7553587055953028,4.978752811615512
95,University of Southampton,39.14375,38.5772207830044,8.887383525959748,1.1605451771202488,49.90625,49.74519321773873,4.737875150054083,1.0768486801501318,90.88125,90.80469935572367,4.013059735102358,1.0403814120001946,87.8875,87.80992994166863,3.9905944106110356,1.0412694863278327,118.34375,118.33364003008832,1.5852715658523622,1.0129963716857646,19.8,6.564583333333331,-1.8255279900268466,0.5813951770489973
96,University of St Andrews,11.975,10.786709416468598,7.511616004562542,1.4958853803282746,10.96875,9.718377698966407,7.602155841437349,1.536356975090143,12.175,11.062064132435108,7.451971215725412,1.4681681815816754,12.0625,10.942826981186062,7.534659497946805,1.4698291606498062,9.4125,8.572848044251097,5.619594625059705,1.4612130900057274,-0.640625,-0.5479166666666669,-0.47300534487570944,-0.668534903253969
97,University of Science and Technology of China,22.3375,20.30676459547657,12.531404300795646,1.4819847928010157,22.5125,20.81173567661249,11.69614653422229,1.4268711130667118,23.84375,22.021303894700786,11.841424573821344,1.439861180518441,26.075,23.637330825121744,16.664539447581483,1.4639190639125705,29.025,26.75095561896298,15.150886937734034,1.4367514658724174,1.671875,0.9249999999999995,0.654870659234597,-0.226131581091364
98,Eindhoven University of Technology,14.55625,13.346288847619535,7.241155704547443,1.473847864127715,14.13125,13.04020690576582,6.322699062702573,1.467603240570283,12.5625,11.686703754154193,5.484851296981533,1.4308726975072144,13.3625,12.24535548304529,6.535946278083987,1.4819626551455842,12.8875,12.055785384685962,5.461212662953166,1.4111057988437643,-0.41718750000000027,-0.016666666666666902,-0.4449857603985692,-0.05209232442865049
99,Purdue University,90.1875,89.75733824790608,8.637264830373097,1.103871862722955,89.56875,89.36489304334846,6.011054270051129,1.0700708083649482,109.86875,109.65884627663476,7.116110133879325,1.062364638493357,124.9875,124.8845813974939,5.330323043681304,1.0403998241059347,147.3125,147.28219944399157,3.037654317067694,1.0203259762757098,14.28125,7.64791666666667,-1.3999026283263505,0.1111806112361194
100,Sungkyunkwan University (SKKU),84.1375,83.87636389889857,6.7058626402574,1.0815704547169864,85.48125,85.36167454270274,4.590713281996599,1.0539274577345408,105.84375,105.79273982819119,3.4087147046210835,1.0309719434538598,121.56875,121.5299869174093,3.1773060031259215,1.0251419412565717,145.225,145.18062949438624,3.733212423637326,1.0245432981774432,15.271874999999998,7.4375,-0.7431625541550184,0.8903519262574019
101,"University of California, Davis",82.21875,81.8560425104944,7.848305450063727,1.097797313000145,85.19375,85.04634776437874,5.083671009959241,1.0601803948309803,105.41875,105.36476264406843,3.4049079925160965,1.032375930279125,123.475,123.46729924352412,1.400669482783139,1.0111442119376977,145.91875,145.8981587839745,2.487397925041349,1.016820825292314,15.924999999999997,6.489583333333333,-1.3402268812555946,1.2837876274542317
102,Washington University in St. Louis,18.075,17.437988339909825,6.3968253845169185,1.2741156453803701,16.79375,15.98977436718416,6.09312817340157,1.3423017867687244,17.16875,16.335001345040595,6.253221044989531,1.343833673586526,16.6125,15.864852722406138,5.967607875019938,1.3248673692903803,17.66875,16.812626542459636,6.395038970756941,1.3458606757585938,-0.1015625,0.7791666666666662,-0.00044660343999436414,0.2437094356174505
103,KTH Royal Institute of Technology,83.21875,83.21670943800127,0.5881313097429859,1.0069955330255858,114.09375,114.09257706622364,0.5219779090153146,1.0045244864113876,122.18125,122.18014167548657,0.5228751643556975,1.004258420060448,92.39375,92.38081692462089,1.6128270017270936,1.0165210298055525,114.225,114.20314772633596,2.3450746256782495,1.019280571140614,7.751562499999999,-3.0145833333333343,0.4392358289838159,0.2661336748929424
104,Trinity College Dublin,11.11875,10.46820155583714,4.535101811150444,1.3831404196462491,11.33125,10.630598899850074,4.602610502475741,1.4031685440246697,28.6625,28.655384671353673,0.6313428149587198,1.0226664377987453,11.33125,10.805892164135406,4.109017332343586,1.3329117510001203,11.475,10.903282903601683,4.180236237343531,1.3545947631687614,0.08906250000000027,-0.02291666666666714,-0.0887163934517281,0.001236737891549063
105,The Hong Kong Polytechnic University,14.2125,13.042910552875018,7.709075414730349,1.4546044367920692,14.35,13.27726759980377,6.864947195718263,1.4393999818579524,15.04375,13.859103032816915,8.33842526724922,1.4421967133809017,19.09375,17.322005659952094,10.289434432343693,1.5080549552278382,19.35,17.58203555175668,10.776247027606585,1.4917420698815,1.2843750000000003,0.039583333333334046,0.766792903219059,0.4436469380916594
106,Yonsei University,29.95,29.532795790651928,5.291266389060369,1.1772798134962932,28.75,28.338802130602478,5.422176684690384,1.1759324458951255,43.1375,42.780535127532936,5.872060434804796,1.1337902486067553,33.36875,33.16959425323263,3.9538302236565572,1.111243690310607,33.2875,33.07480632153627,3.989654590312315,1.1163385038711966,0.8343750000000005,0.3729166666666674,-0.32540294968701355,-0.03169530965808572
107,University of Geneva,90.9375,90.667567921243,7.12538376159488,1.0794797230357416,119.225,119.11960551724594,5.045976119642262,1.0428137627248741,127.93125,127.88141953041338,3.6005587673998627,1.0281925871084316,94.25625,94.2403985366036,1.7792093574113177,1.018250031481716,115.9625,115.94952847074474,1.7388483976471332,1.0150513518606972,6.256250000000001,-2.1937499999999943,-1.3466338409869367,0.6796822273961446
108,University of Alberta,84.35,84.33722900001717,1.509138827278659,1.0173110721062586,84.35,84.33722900001717,1.509138827278659,1.0173110721062586,123.6625,123.63945101988061,2.482155061634942,1.0191191907804324,92.4125,92.39971062053208,1.6100756969782495,1.016396577275365,113.3,113.29702665260841,0.8351646544245064,1.0072088114376765,7.237500000000001,6.962500000000001,-0.16849354321353816,-0.2583036808512477
109,University of Helsinki,84.39375,84.03862302416806,7.838284948730815,1.095606631554003,86.48125,86.29261772237662,5.82770524627833,1.0676543553619693,107.8375,107.62289619632274,7.1553192626185425,1.0635515321011693,125.0125,124.90455426445735,5.4417224984374375,1.041458850120744,147.4125,147.31814556380075,5.479949247027742,1.0357425547820232,15.7546875,6.770833333333329,-0.5895839254257682,0.6829354836809296
110,Nagoya University,83.05,83.03651534503598,1.5443445211480527,1.0179032742975964,114.59375,114.571081645649,2.356631268887859,1.0197566550379171,122.41875,122.4065628264948,1.7870082365506879,1.0139717922188465,92.6125,92.59855616873791,1.6469194728340502,1.0172920075294445,113.9125,113.8955899512191,2.013664259503061,1.0171614113154448,7.715624999999999,-3.414583333333335,0.11732993458875213,-0.1485139870235984
111,Technical University of Denmark,35.7375,35.5834134896062,3.6029284963762502,1.0935476094883125,18.43125,17.05894641774018,9.039235224149209,1.4276938364456147,45.1125,45.01169871256707,2.9643454167825993,1.069828782585208,17.01875,15.958936715927726,7.138340033754343,1.3968479224569275,15.85625,14.853291658407327,6.555386025056035,1.4072470740362146,-4.9703124999999995,5.3812500000000005,0.7381143821699461,-2.006420245490422
112,Universidad Nacional Autónoma de México (UNAM),26.55625,26.533919916250134,1.1166180804106656,1.0413448658433742,25.19375,25.184667516816514,0.7026456699503681,1.026705507695614,39.3125,39.298961503191016,1.0907995920424614,1.0258736864108353,31.36875,31.303818914172574,2.3995360879761725,1.0609524419859013,32.2375,32.20006098415448,1.686295866685323,1.0474309054945679,1.4203124999999996,0.7437499999999986,0.14241944656866434,-0.09975593694351732
113,The University of Adelaide,83.81875,83.78281135101138,2.5270335252030116,1.0292859381121742,114.8125,114.78298557565722,2.6743866119168334,1.0226263008434984,123.95625,123.90822980959963,3.5992132386814832,1.0276375238423803,93.275,93.19170452339785,4.1577487899102445,1.0420359227871006,113.625,113.59212542880881,2.8739128379267176,1.0237443647981364,7.451562500000001,-3.5479166666666706,0.0867198281809265,-0.47706301289911623
114,University of Southern California,35.59375,35.35041284722693,4.945069356187029,1.114262438196406,22.5375,21.331656856304043,8.639941767743567,1.3678780338925807,46.08125,45.95930720091862,3.3800367509096696,1.0753294852292363,17.73125,16.533697417100562,8.286828309884319,1.4063468389294767,18.175,16.747316657145426,8.684432911825624,1.457656702423291,-4.3546875,4.499999999999999,0.9348408889096487,-1.0990892698717445
115,"KIT, Karlsruhe Institute of Technology",83.875,83.55756131970554,7.383046457933202,1.0904597409537842,84.775,84.6375663560454,4.882302223336849,1.0582871074746183,109.15625,109.07852628214084,4.145097820015832,1.0383564599482007,123.43125,123.39806911560355,2.9402845844407746,1.0231453405133053,79.60625,79.52975253233053,3.6624733360804136,1.0437834183344026,-1.0671874999999993,-14.908333333333337,-0.9301432804631972,1.0743109954119974
116,Uppsala University,91.9125,91.47403888701965,9.092845745419858,1.1020851505332476,120.24375,120.06802995247324,6.647129902258563,1.05497848981143,126.48125,126.36979728524317,5.382810458998157,1.0425961603327631,94.78125,94.62640064572459,5.828455922240469,1.056710509988594,116.66875,116.53206092811533,6.025696925460145,1.0480238849666041,6.189062500000002,-2.1479166666666694,-0.7667872049899283,0.8809856154603238
117,Universidade de São Paulo,85.2,85.14983941604005,3.0058276730378344,1.034429217538429,114.14375,114.09590649725423,3.4348341935965476,1.0288196456372052,124.79375,124.69427918067078,5.2750555388071385,1.0396028661021386,93.53125,93.43360051896721,4.5537373044017375,1.0453049145309667,121.64375,120.80869295703054,15.08158930409857,1.1209308803602247,9.110937499999999,-0.2770833333333324,3.018940407765184,3.3662818263793732
118,Queen Mary University of London,4692.575,580.9223215777348,8511.613264791531,10.098826070632537,4692.575,580.9223215777348,8511.613264791531,10.098826070632537,4692.575,580.9223215777348,8511.613264791531,10.098826070632537,4692.575,580.9223215777348,8511.613264791531,10.098826070632537,4692.575,580.9223215777348,8511.613264791531,10.098826070632537,0.0,0.0,0.0,0.0
119,University of Groningen,64.16875,64.15188334027425,1.5938235277156547,1.0222805047235468,62.2375,62.1945254046387,2.682087573141491,1.0351179501595988,50.425,50.37006668566732,2.6470502450841327,1.0450358508006263,71.625,71.54918941691496,3.670405290972647,1.0446024768376443,56.025,55.833969739064955,5.350175230775144,1.079941339204661,-2.035937500000001,-4.556249999999999,0.9390879257648723,0.19716863145888697
120,Humboldt-Universität zu Berlin,87.325,87.18321938784423,5.09110744337614,1.0579863397143476,116.95,116.85418385720021,4.81897291961679,1.0409478448918768,124.23125,124.20099783833145,2.8267071722235504,1.0219779565858798,93.7125,93.66964441542825,2.8926361247139285,1.0303979549274835,115.54375,115.48924442726305,3.646654074285088,1.0307769377295373,7.0546875,-2.5979166666666678,-0.36111334227276304,0.3420508244435032
121,Leiden University,18.69375,17.386606398270153,8.144013810001798,1.4316522082018208,20.40625,19.363318043495006,7.439167355121136,1.3601557088587641,21.7875,20.954204465344212,7.00123872968206,1.2995953796334085,20.75,19.78381532187739,8.170832270950127,1.319480372331305,20.7625,19.64391849723557,8.240515381333875,1.3628428504609171,0.5171874999999995,-0.5666666666666664,0.024125392833019177,0.25817652175480327
122,Nanjing University,84.3875,84.35685390461693,2.410880285290003,1.0265267157363491,113.86875,113.77570512155262,4.97509029440671,1.0396658498941844,123.70625,123.66274292512819,3.4398344346058303,1.0262451462804003,93.3875,93.23186504097797,5.8693989257845,1.056926832018597,114.35,114.2066871932201,6.1969750685314375,1.0493254513662365,7.490624999999998,-2.839583333333337,0.9465236958103587,-0.7455446221232566
123,Utrecht University,30.76875,29.857709058697036,8.686355590090693,1.257082713182022,29.48125,28.737394479606866,7.489135359806234,1.2380564135098804,39.8125,39.77086447803554,1.949959935485855,1.0452593660762681,32.275,32.15112624905842,3.118393015641218,1.087277681137412,31.8875,31.766731608270668,3.203489308550919,1.0847180741981781,0.27968749999999964,0.3000000000000007,-1.3707165703849438,0.42743884106472013
124,Wageningen University & Research,12.0125,11.180619596577628,5.3350111293229645,1.422932993118581,11.89375,11.269635276593787,4.449152833686426,1.3639513044037186,12.2625,11.685727808009034,4.304775691020373,1.340860590066602,13.24375,12.749991114556972,4.205274775505168,1.2949912553012903,12.925,12.436389453307385,4.1616553197015245,1.2959742660551246,0.22812500000000036,-0.06666666666666703,-0.29333895240536,0.2807462799442983
125,Kyushu University,83.6125,83.57847725962831,2.6100466949845815,1.0276759066108603,114.2125,114.21033526226508,0.7105235745561175,1.0061440178790668,123.35,123.34743659011393,0.8000000000000037,1.006448516982248,92.2875,92.28228474441713,1.008634596868454,1.010542103894949,113.15625,113.15438051443917,0.6571422505820181,1.0057354055673249,7.385937500000001,-3.243750000000001,-0.48822611110064085,0.5160102580473427
126,"University of Maryland, College Park",83.225,82.50052276999773,12.724459713480966,1.1312510872986126,85.40625,84.81146755246806,11.45769221691262,1.117622904830882,110.9875,110.56792002066857,10.319876149935132,1.0879613026112602,125.5625,125.17168312429754,11.05649554560576,1.077755171105047,148.63125,148.3807428751478,9.300955512069706,1.0575869559463826,16.3515625,6.962499999999996,-0.8558760503528151,-0.16292417898923559
127,Chalmers University of Technology,11.775,10.907373838944624,5.502215462884015,1.4391603764519008,11.29375,10.468409796581598,5.817642214634717,1.4218639669903048,11.84375,11.045239687848175,5.515372692529491,1.406865320418765,12.01875,11.134700269753807,6.1527147209585396,1.418629194566208,12.68125,12.077695279407141,5.246870346930631,1.3183023034004904,0.2265625,0.38125000000000026,-0.06383627898834598,-0.4070903752595368
128,Hokkaido University,4226.0,4226.000000000003,0.0,1.0,18.4375,18.16681880937422,3.734446913533515,1.1723107537992459,15.59375,14.726093571440575,6.174845013237174,1.3729760225972796,16.9375,16.0008961049795,7.371132460483938,1.3557999740968538,15.8625,14.867421600780597,6.832356383415609,1.395317075647364,-1052.534375,1402.1625000000001,1.7080890958539023,-1.4244076635339482
129,Freie Universitaet Berlin,17.85,16.70854861392369,7.651960533092159,1.4035983931332257,19.0,18.002938016438282,7.256031973468694,1.3627834005994857,19.28125,18.00877901561999,8.5015968169221,1.408010208983648,19.425,18.035328251804664,8.944656225926188,1.4274569852900498,20.525,19.10870301729957,9.347426116316722,1.415292029265221,0.6687499999999993,-0.016666666666666902,0.4238663958061408,0.2662328166713328
130,Lancaster University,92.5625,92.12884142480549,9.108847004423776,1.1009169669938041,119.75625,119.66110099219566,4.803315098710472,1.0405515024041474,127.725,127.66603167142286,3.8890069426525824,1.0308272850348486,93.94375,93.93096690171383,1.5622374779462918,1.0165702217176362,115.7625,115.75243806403675,1.530880057352633,1.0132525462300108,5.800000000000001,-1.7916666666666619,-1.8944917367677858,1.424724828373215
131,Pontificia Universidad Católica de Chile,84.0125,84.01242709968204,0.1111024302164449,1.0013157017820224,114.05,114.04979284689901,0.2179449471770332,1.0019052741521122,123.1375,123.13588331896489,0.6372548548265441,1.0051121027761114,92.24375,92.24195880634248,0.5782178979415986,1.006233121913617,113.1,113.09879651454717,0.5267826876426361,1.004601749209096,7.271874999999998,-3.0604166666666686,0.10392006435654783,-0.05275924241985025
